America East,Big East,Marquette,http://espn.go.com/ncb/teams/roster?teamId=269
America East,Big East,Providence,http://espn.go.com/ncb/teams/roster?teamId=2507
America East,Big East,Seton Hall,http://espn.go.com/ncb/teams/roster?teamId=2550
America East,Big East,St. John's,http://espn.go.com/ncb/teams/roster?teamId=2599
America East,Big East,Villanova,http://espn.go.com/ncb/teams/roster?teamId=222
America East,Big East,Xavier,http://espn.go.com/ncb/teams/roster?teamId=2752
America East,Big Sky,E Washington,http://espn.go.com/ncb/teams/roster?teamId=331
America East,Big Sky,Idaho,http://espn.go.com/ncb/teams/roster?teamId=70
America East,Big Sky,Idaho State,http://espn.go.com/ncb/teams/roster?teamId=304
America East,Big Sky,Montana,http://espn.go.com/ncb/teams/roster?teamId=149
America East,Big Sky,Montana State,http://espn.go.com/ncb/teams/roster?teamId=147
America East,Big Sky,North Dakota,http://espn.go.com/ncb/teams/roster?teamId=155
America East,Big Sky,N Arizona,http://espn.go.com/ncb/teams/roster?teamId=2464
America East,Big Sky,N Colorado,http://espn.go.com/ncb/teams/roster?teamId=2458
America East,Big Sky,Portland State,http://espn.go.com/ncb/teams/roster?teamId=2502
America East,Big Sky,Sacramento St,http://espn.go.com/ncb/teams/roster?teamId=16
America East,Big Sky,Southern Utah,http://espn.go.com/ncb/teams/roster?teamId=253
America East,Big Sky,Weber State,http://espn.go.com/ncb/teams/roster?teamId=2692
America East,Big South,Campbell,http://espn.go.com/ncb/teams/roster?teamId=2097
America East,Big South,Charl Southern,http://espn.go.com/ncb/teams/roster?teamId=2127
America East,Big South,Coast Carolina,http://espn.go.com/ncb/teams/roster?teamId=324
America East,Big South,Gardner-Webb,http://espn.go.com/ncb/teams/roster?teamId=2241
America East,Big South,High Point,http://espn.go.com/ncb/teams/roster?teamId=2272
America East,Big South,Liberty,http://espn.go.com/ncb/teams/roster?teamId=2335
America East,Big South,Longwood,http://espn.go.com/ncb/teams/roster?teamId=2344
America East,Big South,Presbyterian,http://espn.go.com/ncb/teams/roster?teamId=2506
America East,Big South,Radford,http://espn.go.com/ncb/teams/roster?teamId=2515
America East,Big South,UNC Asheville,http://espn.go.com/ncb/teams/roster?teamId=2427
America East,Big South,Winthrop,http://espn.go.com/ncb/teams/roster?teamId=2737
America East,Big Ten,Illinois,http://espn.go.com/ncb/teams/roster?teamId=356
America East,Big Ten,Indiana,http://espn.go.com/ncb/teams/roster?teamId=84
America East,Big Ten,Iowa,http://espn.go.com/ncb/teams/roster?teamId=2294
America East,Big Ten,Maryland,http://espn.go.com/ncb/teams/roster?teamId=120
America East,Big Ten,Michigan,http://espn.go.com/ncb/teams/roster?teamId=130
America East,Big Ten,Michigan State,http://espn.go.com/ncb/teams/roster?teamId=127
America East,Big Ten,Minnesota,http://espn.go.com/ncb/teams/roster?teamId=135
America East,Big Ten,Nebraska,http://espn.go.com/ncb/teams/roster?teamId=158
America East,Big Ten,Northwestern,http://espn.go.com/ncb/teams/roster?teamId=77
America East,Big Ten,Ohio State,http://espn.go.com/ncb/teams/roster?teamId=194
America East,Big Ten,Penn State,http://espn.go.com/ncb/teams/roster?teamId=213
America East,Big Ten,Purdue,http://espn.go.com/ncb/teams/roster?teamId=2509
America East,Big Ten,Rutgers,http://espn.go.com/ncb/teams/roster?teamId=164
America East,Big Ten,Wisconsin,http://espn.go.com/ncb/teams/roster?teamId=275
America East,Big West,Cal Poly,http://espn.go.com/ncb/teams/roster?teamId=13
America East,Big West,CS Fullerton,http://espn.go.com/ncb/teams/roster?teamId=2239
America East,Big West,CS Northridge,http://espn.go.com/ncb/teams/roster?teamId=2463
