Oklahoma Sooners,Oklahoma,Khadeem Lattin,F,81,200,FR,"Houston, TX",TX
Oklahoma Sooners,Oklahoma,James Fraschilla,G,70,153,SR,"Dallas, TX",TX
Oklahoma Sooners,Oklahoma,Bola Alade,G,76,184,FR,"Murphy, TX",TX
Oklahoma Sooners,Oklahoma,Dante Buford,F,79,208,FR,"Greenville, SC",SC
Oklahoma Sooners,Oklahoma,Daniel Harper,G,73,184,SO,"Norman, OK",OK
Oklahoma Sooners,Oklahoma,Buddy Hield,G,76,209,JR,"Freeport, GB",GB
Oklahoma Sooners,Oklahoma,C.J. Cole,F,79,232,SO,"Sperry, OK",OK
Oklahoma Sooners,Oklahoma,D.J. Bennett,F,80,207,SR,"Chicago, IL",IL
Oklahoma Sooners,Oklahoma,TaShawn Thomas,F,80,240,SR,"Killeen, TX",TX
Oklahoma Sooners,Oklahoma,Austin Mankin,F,79,200,SO,"Coppell, TX",TX
Oklahoma Sooners,Oklahoma,Trey Slate,G,73,195,SO,"Gore, OK",OK
Oklahoma State Cowboys,Oklahoma State,Ford Stuen,G,74,190,JR,"Henderson, KY",KY
Oklahoma State Cowboys,Oklahoma State,Tyree Griffin,G,70,165,FR,"New Orleans, LA",LA
Oklahoma State Cowboys,Oklahoma State,Le'Bryan Nash,G-F,79,235,SR,"Dallas, TX",TX
Oklahoma State Cowboys,Oklahoma State,Joe Burton,G-F,78,205,FR,"Porter, TX",TX
Oklahoma State Cowboys,Oklahoma State,Tavarius Shine,G-F,78,195,FR,"Irving, TX",TX
Oklahoma State Cowboys,Oklahoma State,"Anthony Hickey, Jr.",G,71,185,SR,"Hopkinsville, KY",KY
Oklahoma State Cowboys,Oklahoma State,"Phil Forte, III",G,71,185,JR,"Flower Mound, TX",TX
Oklahoma State Cowboys,Oklahoma State,Marek Soucek,F-C,84,240,SR,"Brno, Czech Republic",Czech Republic
Oklahoma State Cowboys,Oklahoma State,Christien Sager,G-F,76,205,SR,"Wichita Falls, TX",TX
Oklahoma State Cowboys,Oklahoma State,Michael Cobbins,F-C,80,230,SR,"Amarillo, TX",TX
Oklahoma State Cowboys,Oklahoma State,Jeff Newberry,G,74,190,JR,"Atlanta, GA",GA
Oklahoma State Cowboys,Oklahoma State,Leyton Hammonds,G-F,79,205,SO,"North Richland Hills, TX",TX
Oklahoma State Cowboys,Oklahoma State,Alex Budke,G,74,190,SR,"Stillwater, OK",OK
Oklahoma State Cowboys,Oklahoma State,Jeffrey Carroll,G-F,78,205,FR,"Rowlett, TX",TX
Oklahoma State Cowboys,Oklahoma State,Anthony Allen Jr.,C,85,240,JR,"Kingston, Jamaica",Jamaica
Oklahoma State Cowboys,Oklahoma State,Mitchell Solomon,F-C,81,235,FR,"Bixby, OK",OK
TCU Horned Frogs,TCU,Charles Hill Jr.,G,74,185,JR,"Fort Worth, TX",TX
TCU Horned Frogs,TCU,Chauncey Collins,G,72,180,FR,"Oklahoma City, OK",OK
TCU Horned Frogs,TCU,Michael Williams,G,74,185,SO,"San Antonio, TX",TX
TCU Horned Frogs,TCU,Amric Fields,F,81,220,SR,"Oklahoma City, OK",OK
TCU Horned Frogs,TCU,Kyan Anderson,G,71,175,SR,"Fort Worth, TX",TX
TCU Horned Frogs,TCU,Brandon Parrish,F,78,185,SO,"Arlington, TX",TX
TCU Horned Frogs,TCU,Christian Gore,G,74,175,JR,"El Paso, TX",TX
TCU Horned Frogs,TCU,Karviar Shepherd,C,82,225,SO,"Dallas, TX",TX
TCU Horned Frogs,TCU,Dalton Dry,G,75,185,FR,"Fort Worth, TX",TX
TCU Horned Frogs,TCU,Hudson Price,G,78,200,SO,"Orlando, FL",FL
TCU Horned Frogs,TCU,Link Kabadyundi,C,83,240,FR,"Montreal, PQ",PQ
TCU Horned Frogs,TCU,Devonta Abron,F,80,255,JR,"Seagoville, TX",TX
TCU Horned Frogs,TCU,Trey Zeigler,G,77,203,SR,"Detroit, MI",MI
TCU Horned Frogs,TCU,Chris Washburn,F,80,240,SO,"Grand Prairie, TX",TX
TCU Horned Frogs,TCU,Kenrich Williams,F,79,195,SO,"Waco, TX",TX
Texas Longhorns,Texas,Kendal Yancy,G,75,200,SO,"Richardson, TX",TX
Texas Longhorns,Texas,Isaiah Taylor,G,73,170,SO,"Hayward, CA",CA
Texas Longhorns,Texas,Javan Felix,G,71,195,JR,"New Orleans, LA",LA
Texas Longhorns,Texas,Danny Newsome,F,81,190,SO,"Houston, TX",TX
Texas Longhorns,Texas,Damarcus Croaker,G,74,190,SO,"Orlando, FL",FL
Texas Longhorns,Texas,Jonathan Holmes,F,80,240,SR,"San Antonio, TX",TX
Texas Longhorns,Texas,Connor Lammert,F,81,240,JR,"San Antonio, TX",TX
Texas Longhorns,Texas,Brandon Allums,F,76,241,JR,"Plano, TX",TX
Texas Longhorns,Texas,Martez Walker,G,76,185,SO,"Detroit, MI",MI
Texas Longhorns,Texas,Ryan McClurg,F,77,225,SO,"Katy, TX",TX
Texas Longhorns,Texas,Jordan Barnett,F,78,205,FR,"St. Louis, MO",MO
Texas Longhorns,Texas,Tarale Murry,G,74,187,SR,"San Antonio, TX",TX
Texas Longhorns,Texas,Prince Ibeh,C,82,260,JR,"Garland, TX",TX
Texas Longhorns,Texas,Myles Turner,F,83,240,FR,"Houston, TX",TX
Texas Longhorns,Texas,Cameron Ridley,C,81,285,JR,"Houston, TX",TX
Texas Longhorns,Texas,Demarcus Holland,NA,74,190,JR,"Garland, TX",TX
Texas Tech Red Raiders,Texas Tech,Devaugntah Williams,G,75,200,FR,"Canton, OH",OH
Texas Tech Red Raiders,Texas Tech,Stan Mays,G,74,185,SO,"Baton Rouge, LA",LA
Texas Tech Red Raiders,Texas Tech,Randy Onwuasor,G,75,190,SO,"Inglewood, CA",CA
Texas Tech Red Raiders,Texas Tech,Justin Jamison,F,81,260,JR,"Garfield Heights, OH",OH
Texas Tech Red Raiders,Texas Tech,Justin Gray,F,77,185,FR,"Tampa, FL",FL
Texas Tech Red Raiders,Texas Tech,Zach Smith,F,80,210,FR,"Plano, TX",TX
Texas Tech Red Raiders,Texas Tech,Keenan Evans,G,75,175,FR,"Richardson, TX",TX
Texas Tech Red Raiders,Texas Tech,Luke Adams,G,69,170,SR,"Big Spring, TX",TX
Texas Tech Red Raiders,Texas Tech,Robert Turner,G,75,180,SR,"Augusta, GA",GA
Texas Tech Red Raiders,Texas Tech,Aaron Ross,F,80,225,SO,"Little Rock, AR",AR
Texas Tech Red Raiders,Texas Tech,Toddrick Gotcher,G,76,200,JR,"Garland, TX",TX
Texas Tech Red Raiders,Texas Tech,Norense Odiase,F,81,265,FR,"Crowley, TX",TX
Texas Tech Red Raiders,Texas Tech,Alex Foster,F,80,225,SO,"Joliet, IL",IL
Texas Tech Red Raiders,Texas Tech,Clark Lammert,F,80,210,SR,"San Antonio, TX",TX
Texas Tech Red Raiders,Texas Tech,Patrick Strakes,NA,0,--, -- ,--,--
West Virginia Mountaineers,West Virginia,Jaysean Paige,G,74,200,JR,"Jamestown, NY",NY
West Virginia Mountaineers,West Virginia,Jonathan Holton,F,79,220,SR,"Miami, FL",FL
West Virginia Mountaineers,West Virginia,Jevon Carter,G,74,185,FR,"Maywood, IL",IL
West Virginia Mountaineers,West Virginia,Juwan Staten,G,73,190,SR,"Dayton, OH",OH
West Virginia Mountaineers,West Virginia,Daxter Miles,G,75,185,FR,"Baltimore, MD",MD
West Virginia Mountaineers,West Virginia,Devin Williams,F,81,255,SO,"Cincinnati, OH",OH
West Virginia Mountaineers,West Virginia,Chase Connor,G,73,190,SO,"Shady Spring, WV",WV
West Virginia Mountaineers,West Virginia,Nathan Adrian,F,81,235,SO,"Morgantown, WV",WV
West Virginia Mountaineers,West Virginia,James Long,G,71,190,SO,"Charleston, WV",WV
West Virginia Mountaineers,West Virginia,Tarik Phillip,G,75,185,SO,"Brooklyn, NY",NY
West Virginia Mountaineers,West Virginia,Gary Browne,G,73,195,SR,"Cupey, PR",PR
West Virginia Mountaineers,West Virginia,Brandon Watkins,F,81,245,SO,"Decatur, GA",GA
West Virginia Mountaineers,West Virginia,BillyDee Williams,F,78,215,JR,"Orlando, FL",FL
West Virginia Mountaineers,West Virginia,Tyrone Hughes,G,72,185,JR,"Chicago, IL",IL
West Virginia Mountaineers,West Virginia,Richard Romeo,G,72,190,JR,"White Sulphur Springs, WV",WV
West Virginia Mountaineers,West Virginia,Kevin Noreen,F,82,245,SR,"Minneapolis, MN",MN
West Virginia Mountaineers,West Virginia,Elijah Macon,F,81,240,FR,"Columbus, OH",OH
Butler Bulldogs,Butler,Austin Etherington,F,78,215,JR,"Cicero, IN",IN
Butler Bulldogs,Butler,Tyler Lewis,G,71,170,JR,"Statesville, NC",NC
Butler Bulldogs,Butler,Alex Barlow,G,71,187,SR,"Springboro, OH",OH
Butler Bulldogs,Butler,Tyler Wideman,F,80,245,FR,"Schererville, IN",IN
Butler Bulldogs,Butler,Jackson Aldridge,G,72,187,SR,"Sydney, NSW",NSW
Butler Bulldogs,Butler,Jackson Davis,F,80,210,FR,"Lexington, KY",KY
Butler Bulldogs,Butler,Roosevelt Jones,F,76,227,JR,"O Fallon, IL",IL
Butler Bulldogs,Butler,Kellen Dunham,G,78,185,JR,"Pendleton, IN",IN
Butler Bulldogs,Butler,Steven Bennett,G,74,175,SO,"New Castle, IN",IN
Butler Bulldogs,Butler,Kelan Martin,F,78,215,FR,"Louisville, KY",KY
Butler Bulldogs,Butler,Kameron Woods,F,81,200,SR,"Louisville, KY",KY
Butler Bulldogs,Butler,Andrew Chrabascz,F,79,225,SO,"Portsmouth, RI",RI
Creighton Bluejays,Creighton,Austin Chatman,G,72,180,SR,"The Colony, TX",TX
Creighton Bluejays,Creighton,Steven Ferrarini,G,73,175,JR,"Omaha, NE",NE
Creighton Bluejays,Creighton,Devin Brooks,G,74,175,SR,"Harlem, NY",NY
Creighton Bluejays,Creighton,Tyler Clement,G,73,170,FR,"Overland Park, KS",KS
Creighton Bluejays,Creighton,Isaiah Zierden,G,74,180,SO,"Minneapolis, MN",MN
Creighton Bluejays,Creighton,Avery Dingman,G,78,215,SR,"Branson, MO",MO
Creighton Bluejays,Creighton,James Milliken,G,74,180,JR,"Siler City, NC",NC
Creighton Bluejays,Creighton,Will Artino,C,83,230,SR,"Waukee, IA",IA
Creighton Bluejays,Creighton,Toby Hegner,F,81,225,FR,"Berlin, WI",WI
Creighton Bluejays,Creighton,Zach Hanson,F,81,245,SO,"Pierre, SD",SD
Creighton Bluejays,Creighton,Geoffrey Groselle,C,84,250,JR,"Plano, TX",TX
Creighton Bluejays,Creighton,Mogboluwaga Oginni,F,80,225,JR,"St. Louis, MO",MO
DePaul Blue Demons,DePaul,R.J. Curington,G,77,209,SO,"Dyer, IN",IN
DePaul Blue Demons,DePaul,Darrick Wood,G,77,190,SO,"Alexandria, VA",VA
DePaul Blue Demons,DePaul,Tommy Hamilton IV,C,83,281,SO,"Chicago, IL",IL
DePaul Blue Demons,DePaul,Rashaun Stimage,F,80,217,JR,"Chicago, IL",IL
DePaul Blue Demons,DePaul,Myke Henry,F,78,226,JR,"Chicago, IL",IL
DePaul Blue Demons,DePaul,Billy Garrett Jr.,G,78,205,SO,"Chicago, IL",IL
DePaul Blue Demons,DePaul,Forrest Robinson,F,82,223,SR,"Eastland, TX",TX
DePaul Blue Demons,DePaul,Cory Dolins,G,72,182,JR,"Northbrook, IL",IL
DePaul Blue Demons,DePaul,Aaron Simpson,G,71,152,JR,"North Chicago, IL",IL
DePaul Blue Demons,DePaul,Jamee Crockett,F,76,202,SR,"Chicago, IL",IL
DePaul Blue Demons,DePaul,Durrell McDonald,G,74,173,JR,"Las Vegas, NV",NV
DePaul Blue Demons,DePaul,Peter Ryckbosch,F,82,241,JR,"Chicago, IL",IL
DePaul Blue Demons,DePaul,Greg Sequele,F,81,215,SR,--,--
Georgetown Hoyas,Georgetown,Tyler Adams,C,81,250,SR,"Brandon, MS",MS
Georgetown Hoyas,Georgetown,L.J. Peak,C,77,215,FR,"Gaffney, SC",SC
Georgetown Hoyas,Georgetown,Tre Campbell,G,74,170,FR,"Washington, DC",DC
Georgetown Hoyas,Georgetown,Mikael Hopkins,F,81,239,SR,"Hyattsville, MD",MD
Georgetown Hoyas,Georgetown,D'Vauntes Smith-Rivera,G,75,214,JR,"Indianapolis, IN",IN
Georgetown Hoyas,Georgetown,Reggie Cameron,F,79,223,SO,"Hackensack, NJ",NJ
Georgetown Hoyas,Georgetown,Isaac Copeland,F,81,220,FR,"Raleigh, NC",NC
Georgetown Hoyas,Georgetown,David Allen,G,74,185,JR,"Dallas, TX",TX
Georgetown Hoyas,Georgetown,Paul White,F,80,228,FR,"Chicago, IL",IL
Georgetown Hoyas,Georgetown,Riyan Williams,G,76,175,JR,"Dunkirk, MD",MD
Georgetown Hoyas,Georgetown,Aaron Bowen,F,78,212,SR,"Jacksonville, FL",FL
Georgetown Hoyas,Georgetown,Joshua Smith,C,82,350,SR,"Kent, WA",WA
Georgetown Hoyas,Georgetown,Trey Mourning,F,81,217,FR,"Miami, FL",FL
Georgetown Hoyas,Georgetown,Bradley Hayes,C,84,260,JR,"Jacksonville, FL",FL
Georgetown Hoyas,Georgetown,Jabril Trawick,G,77,220,SR,"Philadelphia, PA",PA
Marquette Golden Eagles,Marquette,Duane Wilson,G,74,185,FR,"Milwaukee, WI",WI
Marquette Golden Eagles,Marquette,John Dawson,G,74,205,SO,"Clovis, NM",NM
Marquette Golden Eagles,Marquette,Sandy Cohen III,F,0,--,FR,--,--
Marquette Golden Eagles,Marquette,Juan Anderson,F,78,215,SR,"Oakland, CA",CA
Marquette Golden Eagles,Marquette,Derrick Wilson,G,73,210,SR,"Anchorage, AK",AK
Marquette Golden Eagles,Marquette,Matt Carlino,G,74,175,SR,"Scottsdale, AZ",AZ
Marquette Golden Eagles,Marquette,Wally Ellenson,G,78,210,JR,"Rice Lake, WI",WI
Marquette Golden Eagles,Marquette,JaJuan Johnson,G,77,200,SO,"Memphis, TN",TN
Marquette Golden Eagles,Marquette,"Steve Taylor, Jr.",F,79,240,JR,"Chicago, IL",IL
Marquette Golden Eagles,Marquette,Deonte Burton,G-F,76,240,SO,"Milwaukee, WI",WI
Marquette Golden Eagles,Marquette,Gabe Levin,F,79,230,SO,"Oak Park, IL",IL
Marquette Golden Eagles,Marquette,Luke Fischer,C,83,245,SO,"Germantown, WI",WI
Providence Friars,Providence,Ben Bentil,F,80,230,FR,"Wilmington, DE",DE
Providence Friars,Providence,Kris Dunn,G,75,205,SO,"New London, CT",CT
Providence Friars,Providence,Rodney Bullock,F,79,220,FR,"Hampton, VA",VA
Providence Friars,Providence,Casey Woodring,G,74,180,SO,"Darien, CT",CT
Providence Friars,Providence,Paschal Chukwu,C,86,226,FR,"Westport, CT",CT
Providence Friars,Providence,Jalen Lindsey,G,79,195,FR,"Murfreesboro, TN",TN
Providence Friars,Providence,Ted Bancroft,G,78,215,SR,"Marion, MA",MA
Providence Friars,Providence,LaDontae Henton,F,78,215,SR,"Lansing, MI",MI
Providence Friars,Providence,Kyron Cartwright,G,71,185,FR,"Compton, CA",CA
Providence Friars,Providence,Tyler Harris,F,81,223,JR,"Dix Hills, NY",NY
Providence Friars,Providence,Junior Lomomba,G,77,200,SO,"Montreal, PQ",PQ
Providence Friars,Providence,Carson Desrosiers,F,84,250,SR,"Windham, NH",NH
Providence Friars,Providence,Tom Planek,F,78,195,FR,"Oak Park, IL",IL
Seton Hall Pirates,Seton Hall,Khadeen Carrington,G,75,180,FR,"Brooklyn, NY",NY
Seton Hall Pirates,Seton Hall,Michael Nzei,F,79,190,FR,"Makurdi, Nigeria",Nigeria
Seton Hall Pirates,Seton Hall,Brandon Mobley,F,81,225,SR,"Savannah, GA",GA
Seton Hall Pirates,Seton Hall,Sterling Gibbs,G,74,185,JR,"Scotch Plains, NJ",NJ
Seton Hall Pirates,Seton Hall,Haralds Karlis,G,78,210,SR,"Riga, Latvia",Latvia
Seton Hall Pirates,Seton Hall,Ismael Sanogo,G,79,190,FR,"Newark, NJ",NJ
Seton Hall Pirates,Seton Hall,Isaiah Whitehead,G,76,210,FR,"Brooklyn, NY",NY
Seton Hall Pirates,Seton Hall,Desi Rodriguez,F,78,215,FR,"Brooklyn, NY",NY
Seton Hall Pirates,Seton Hall,Rashed Anthony,F,81,235,FR,"Orangeburg, SC",SC
Seton Hall Pirates,Seton Hall,Jaren Sina,G,74,185,SO,"Lake Hopatcong, NJ",NJ
Seton Hall Pirates,Seton Hall,Angel Delgado,F,81,225,FR,"Bajos De Haina, Dominican Republic",Dominican Republic
Seton Hall Pirates,Seton Hall,Chier Ajou,C,86,245,SO,"Aweil, South Sudan",South Sudan
Seton Hall Pirates,Seton Hall,Stephane Manga,F,78,220,SR,"Orleans, France",France
St. John's Red Storm,St. John's,Jamal Branch,G,75,175,SO,"Kansas City, MO",MO
St. John's Red Storm,St. John's,Phil Greene IV,G,74,189,JR,"Chicago, IL",IL
St. John's Red Storm,St. John's,Marc-Antoine Bourgault,G-F,79,206,SR,--,--
St. John's Red Storm,St. John's,God'sgift Achiuwa,F,80,230,SR,"Port Harcourt, Nigeria",Nigeria
St. John's Red Storm,St. John's,Christian Jones,F,79,225,SO,"Arlington, TX",TX
St. John's Red Storm,St. John's,David Lipscomb,G,74,175,SO,"Riverdale, GA",GA
St. John's Red Storm,St. John's,D'Angelo Harrison,G,76,204,JR,"Missouri City, TX",TX
St. John's Red Storm,St. John's,Chris Obekpa,C,81,240,SO,--,--
St. John's Red Storm,St. John's,Jakarr Sampson,F,81,214,SO,"Akron, OH",OH
St. John's Red Storm,St. John's,Sir'Dominic Pointer,G-F,77,196,JR,"Detroit, MI",MI
St. John's Red Storm,St. John's,Rysheed Jordan,G,76,185,FR,"Philadelphia, PA",PA
St. John's Red Storm,St. John's,Felix Balamou,G,76,199,SO,--,--
St. John's Red Storm,St. John's,Jamal White,G,76,206,SR,"Roosevelt, NY",NY
St. John's Red Storm,St. John's,Khadim Ndiaye,F,78,195,JR,"Queens, NY",NY
St. John's Red Storm,St. John's,Sam Sealy,F,80,187,SO,"Medford, NY",NY
St. John's Red Storm,St. John's,Tyler Walston,G,77,195,SO,"Norwalk, CT",CT
Villanova Wildcats,Villanova,Henry Lowe,G,71,185,JR,"New York, NY",NY
Villanova Wildcats,Villanova,Kris Jenkins,F,78,255,SO,"Upper Marlboro, MD",MD
Villanova Wildcats,Villanova,Josh Hart,G,77,205,SO,"Silver Spring, MD",MD
Villanova Wildcats,Villanova,Darrun Hilliard II,G,78,215,SR,"Bethlehem, PA",PA
Villanova Wildcats,Villanova,Phil Booth,G,75,185,FR,"Baltimore, MD",MD
Villanova Wildcats,Villanova,Darryl Reynolds,F,80,225,SO,"Philadelphia, PA",PA
Villanova Wildcats,Villanova,Ryan Arcidiacono,G,75,195,JR,"Langhorne, PA",PA
Villanova Wildcats,Villanova,Patrick Farrell,F,77,200,JR,"Rockville Centre, NY",NY
Villanova Wildcats,Villanova,Patrick Farrell,F,77,200,JR,"Rockville Centre, NY",NY
Villanova Wildcats,Villanova,JayVaughn Pinkston,F,79,235,SR,"Brooklyn, NY",NY
Villanova Wildcats,Villanova,Daniel Ochefu,F,83,245,JR,"Baltimore, MD",MD
Villanova Wildcats,Villanova,Mikal Bridges,G-F,79,191,FR,"Malvern, PA",PA
Villanova Wildcats,Villanova,Dylan Ennis,G,74,192,JR,"Brampton, ON",ON
Villanova Wildcats,Villanova,Kevin Rafferty,F,80,215,SR,"Malvern, PA",PA
Xavier Musketeers,Xavier,Larry Austin Jr.,G,74,--,FR,"Springfield, IL",IL
Xavier Musketeers,Xavier,Jalen Reynolds,F,81,222,SO,"Detroit, MI",MI
Xavier Musketeers,Xavier,James Farr,F,81,237,JR,"Evanston, IL",IL
Xavier Musketeers,Xavier,Brandon Randolph,G,73,190,SO,"Inglewood, CA",CA
Xavier Musketeers,Xavier,Edmond Sumner,G,76,--,FR,"Detroit, MI",MI
Xavier Musketeers,Xavier,Trevon Bluiett,F,78,--,FR,"Indianapolis, IN",IN
Xavier Musketeers,Xavier,Remy Abell,G,76,200,JR,"Louisville, KY",KY
Xavier Musketeers,Xavier,Dee Davis,G,72,161,SR,"Bloomington, IN",IN
Xavier Musketeers,Xavier,Makinde London,F,82,--,FR,"Nashville, TN",TN
Xavier Musketeers,Xavier,Myles Davis,G,74,195,SO,"Plainfield, NJ",NJ
Xavier Musketeers,Xavier,Tim Stainbrook,F,77,180,SO,"Bay Village, OH",OH
Xavier Musketeers,Xavier,Kevin Coker,F,78,200,JR,"Plainfield, IL",IL
Xavier Musketeers,Xavier,Matt Stainbrook,C,82,263,SR,"Bay Village, OH",OH
Xavier Musketeers,Xavier,Sean O'Mara,F-C,81,--,FR,"Lisle, IL",IL
Xavier Musketeers,Xavier,J.P. Macura,G,77,--,FR,"Lakeville, MN",MN
Eastern Washington Eagles,E Washington,Ognjen Miljkovic,F,79,220,SO,"Belgrade, Serbia",Serbia
Eastern Washington Eagles,E Washington,Tyler Harvey,G,76,185,SO,"Torrance, CA",CA
Eastern Washington Eagles,E Washington,Daniel Hill,G,69,165,JR,"Sydney, NSW",NSW
Eastern Washington Eagles,E Washington,Sir Washington,G,75,180,FR,"Las Vegas, NV",NV
Eastern Washington Eagles,E Washington,Nate Galgalo,G,70,175,SO,"Spokane, WA",WA
Eastern Washington Eagles,E Washington,Parker Kelly,G,76,195,SR,"Spokane, WA",WA
Eastern Washington Eagles,E Washington,Bear Henderson,F,78,215,FR,"Mission Hills, CA",CA
Eastern Washington Eagles,E Washington,Will Ferris,G,73,175,FR,"Bellevue, WA",WA
Eastern Washington Eagles,E Washington,Cody Benzel,G,76,175,FR,"Spokane, WA",WA
Eastern Washington Eagles,E Washington,Frederik Jorg,C,85,295,SO,"Mönchengladbach, Germany",Germany
Eastern Washington Eagles,E Washington,Drew Brandon,G,76,185,SR,"Corona, CA",CA
Eastern Washington Eagles,E Washington,Kyle Reid,NA,80,215,JR,"Cleveland, OH",OH
Eastern Washington Eagles,E Washington,Bogdan Bliznyuk,F,78,215,FR,"Lviv, Ukraine",Ukraine
Eastern Washington Eagles,E Washington,Garrett Moon,F,77,190,SR,"San Francisco, CA",CA
Eastern Washington Eagles,E Washington,Felix Von Hofe,F,77,200,SO,"Melbourne, VIC",VIC
Eastern Washington Eagles,E Washington,Venky Jois,F,80,230,JR,"Ferntree Gully, VIC",VIC
Idaho Vandals,Idaho,Perrion Callandret,G,74,180,SO,"Bothell, WA",WA
Idaho Vandals,Idaho,Sekou Wiggs,G,76,182,SO,"Seattle, WA",WA
Idaho Vandals,Idaho,Jake Straughan,G,73,175,FR,"Colton, WA",WA
Idaho Vandals,Idaho,Connor Hill,G,75,190,SR,"Post Falls, ID",ID
Idaho Vandals,Idaho,Mike Scott,G,72,180,SR,"Los Angeles, CA",CA
Idaho Vandals,Idaho,Bira Seck,F,78,215,SR,"Dakar, Senegal",Senegal
Idaho Vandals,Idaho,Chad Sherwood,G,74,180,FR,"Albany, OR",OR
Idaho Vandals,Idaho,Paulin Mpawe,F-C,81,227,JR,"San Bernardino, CA",CA
Idaho Vandals,Idaho,Arkadiy Mkrtuchyan,F,79,235,FR,"Portland, OR",OR
Idaho Vandals,Idaho,Nate Sherwood,F,80,--,FR,"Albany, OR",OR
Idaho Vandals,Idaho,Nahshon George,F,81,200,JR,"Kapolei, HI",HI
Idaho Vandals,Idaho,Skyler White,F,79,238,SO,"Bellevue, WA",WA
Idaho Vandals,Idaho,Ty Egbert,F,80,195,SO,"Coulee Dam, WA",WA
Idaho Vandals,Idaho,Jordan Scott,F,78,200,FR,"Colorado Springs, CO",CO
Idaho Vandals,Idaho,Roberto Asencio,C,82,245,JR,"Bajos De Haina, Dominican Republic",Dominican Republic
Idaho State Bengals,Idaho State,Ben Wilson,G,77,200,SR,"Bardon, QLD",QLD
Idaho State Bengals,Idaho State,Jeffrey Solarin,F,76,210,SR,"Denver, CO",CO
Idaho State Bengals,Idaho State,Evann Hall,G,76,210,JR,"Thousand Oaks, CA",CA
Idaho State Bengals,Idaho State,Nnamdi Ezenwa,F,78,204,SR,"El Paso, TX",TX
Idaho State Bengals,Idaho State,Ajak Magot,C,83,225,SR,"Tucson, AZ",AZ
Idaho State Bengals,Idaho State,Andre Slavik,F-C,81,210,SO,"Ziar n Hronov, Slovakia",Slovakia
Idaho State Bengals,Idaho State,Chris Hansen,G-F,76,220,SR,"Fort Collins, CO",CO
Idaho State Bengals,Idaho State,Erik Nakken,G,75,175,SO,"Cedar City, UT",UT
Idaho State Bengals,Idaho State,Justin Smith,G,77,200,SO,"Colorado Springs, CO",CO
Montana Grizzlies,Montana,Morgan Young,G,72,175,SO,"Lustre, MT",MT
Montana Grizzlies,Montana,Mario Dunn Jr.,G,72,171,FR,"Oakland, CA",CA
Montana Grizzlies,Montana,Jordan Gregory,G,74,194,JR,"Pueblo, CO",CO
Montana Grizzlies,Montana,Nick Emerson,F,77,209,SO,"Columbia Falls, MT",MT
Montana Grizzlies,Montana,Riley Bradshaw,G,74,180,FR,"Corvallis, MT",MT
Montana Grizzlies,Montana,Chris Kemp,F,79,236,JR,"Baltimore, MD",MD
Montana Grizzlies,Montana,Jack Lopez,G-F,77,200,FR,--,--
Montana Grizzlies,Montana,Kareem Jamar,G-F,77,207,SR,"Venice, CA",CA
Montana Grizzlies,Montana,Michael Weisner,F,79,193,JR,"Walla Walla, WA",WA
Montana Grizzlies,Montana,Brandon Gfeller,G,76,190,FR,"Colfax, WA",WA
Montana Grizzlies,Montana,Andy Martin,C,84,222,SO,"Casper, WY",WY
Montana Grizzlies,Montana,Martin Breunig,F,80,210,JR,"Leverkusen, Germany",Germany
Montana Grizzlies,Montana,Eric Hutchison,NA,81,243,SR,"Longview, WA",WA
Montana State Bobcats,Montana State,Zach Green,G,76,195,FR,"Gilbert, AZ",AZ
Montana State Bobcats,Montana State,Stephan Holm,G,75,175,SO,"Riverton, UT",UT
Montana State Bobcats,Montana State,Blake Brumwell,C,79,250,SR,"Big Sandy, MT",MT
Montana State Bobcats,Montana State,Michael Dison,G,69,160,SR,"Houston, TX",TX
Montana State Bobcats,Montana State,Joseph Frenchwood,G,73,175,FR,"Newark, CA",CA
Montana State Bobcats,Montana State,Kavell Bigby-Williams,F,82,215,FR,"London, England",England
Montana State Bobcats,Montana State,Terrell Brown,F,76,200,JR,"Colorado Springs, CO",CO
Montana State Bobcats,Montana State,Ryan Shannon,F,80,225,SO,"Marysville, WA",WA
Montana State Bobcats,Montana State,Marcus Colbert,G,71,180,JR,"Post Falls, ID",ID
Montana State Bobcats,Montana State,Eric Norman,F,81,220,SR,"San Diego, CA",CA
Montana State Bobcats,Montana State,Quinn Price,F,81,205,FR,"Casa Grande, AZ",AZ
Montana State Bobcats,Montana State,Danny Robison,F,80,225,JR,"Billings, MT",MT
Montana State Bobcats,Montana State,Bradley Fisher,C,84,245,FR,--,--
North Dakota,North Dakota,Aaron Anderson,G,70,150,SR,"Brooklyn Park, MN",MN
North Dakota,North Dakota,Jaron Nash,F,80,190,SR,"Waterloo, IA",IA
North Dakota,North Dakota,Cole Stefan,G,75,190,JR,--,--
North Dakota,North Dakota,Lenny Antwi,G,73,185,JR,"Montreal, PQ",PQ
North Dakota,North Dakota,Troy Huff,G,77,175,SR,"Milwaukee, WI",WI
North Dakota,North Dakota,Shane Benton,G,75,195,SO,"Cedar Rapids, IA",IA
North Dakota,North Dakota,Jamal Webb,G,73,190,SR,"Buffalo, NY",NY
North Dakota,North Dakota,Thomas Blake,G,74,205,FR,"Hagerstown, MD",MD
North Dakota,North Dakota,Quinton Hooker,G,72,195,FR,"Brooklyn Park, MN",MN
North Dakota,North Dakota,Estan Tyler,G,73,175,JR,--,--
