Boston College,1926,http://www.databasefootball.com/players/playerpage.htm?ilkid=DONAHJAC01
Boston College,2008,http://www.databasefootball.com/players/playerpage.htm?ilkid=DunbaJoL01
Boston College,1926,http://www.databasefootball.com/players/playerpage.htm?ilkid=HARDYDIC01
Boston College,1926,http://www.databasefootball.com/players/playerpage.htm?ilkid=MCMANART01
Boston College,1926,http://www.databasefootball.com/players/playerpage.htm?ilkid=PATTESTE01
Boston College,2004,http://www.databasefootball.com/players/playerpage.htm?ilkid=POOLEWIL01
Boston College,1961,http://www.databasefootball.com/players/playerpage.htm?ilkid=ROBOTFRA01
Boston College,2004,http://www.databasefootball.com/players/playerpage.htm?ilkid=RYANSEA01 
Boston College,2004,http://www.databasefootball.com/players/playerpage.htm?ilkid=SNEECHR01 
Boston College,1987,http://www.databasefootball.com/players/playerpage.htm?ilkid=TURNEBIL01
Boston College,1987,http://www.databasefootball.com/players/playerpage.htm?ilkid=TWOMBDAR01
Boston College,1942,http://www.databasefootball.com/players/playerpage.htm?ilkid=WILLITED01
Boston University,1926,http://www.databasefootball.com/players/playerpage.htm?ilkid=KOPLOJOE01
Boston University,1960,http://www.databasefootball.com/players/playerpage.htm?ilkid=MARQUBOB01
Boston University,1929,http://www.databasefootball.com/players/playerpage.htm?ilkid=MARSTRAL01
Boston University,1965,http://www.databasefootball.com/players/playerpage.htm?ilkid=MEIXLED01 
Boston University,1926,http://www.databasefootball.com/players/playerpage.htm?ilkid=MURPHBIL01
Boston University,1967,http://www.databasefootball.com/players/playerpage.htm?ilkid=NICHOBOB03
Boston University,1946,http://www.databasefootball.com/players/playerpage.htm?ilkid=WILLIWAL01
Bowling Green State University,1960,http://www.databasefootball.com/players/playerpage.htm?ilkid=BAKERLAR01
Bowling Green State University,1987,http://www.databasefootball.com/players/playerpage.htm?ilkid=ROSSTOM01 
Bradley University,1929,http://www.databasefootball.com/players/playerpage.htm?ilkid=ELNESSHO01
Brandeis University,1960,http://www.databasefootball.com/players/playerpage.htm?ilkid=LONGMIK01 
Brown University,1987,http://www.databasefootball.com/players/playerpage.htm?ilkid=BIGBYKEI01
Brown University,1926,http://www.databasefootball.com/players/playerpage.htm?ilkid=STEVEMAL01
Brown University,1921,http://www.databasefootball.com/players/playerpage.htm?ilkid=WILLIINK01
Bucknell University,1932,http://www.databasefootball.com/players/playerpage.htm?ilkid=FRYHAR01  
Bucknell University,1920,http://www.databasefootball.com/players/playerpage.htm?ilkid=HENDRJOH01
Bucknell University,1927,http://www.databasefootball.com/players/playerpage.htm?ilkid=KOSTOTON01
Bucknell University,1930,http://www.databasefootball.com/players/playerpage.htm?ilkid=WOERNERN01
Butler CC,2004,http://www.databasefootball.com/players/playerpage.htm?ilkid=SMITHSHA01
Butler University,1933,http://www.databasefootball.com/players/playerpage.htm?ilkid=ELSEREAR01
Butler University,1933,http://www.databasefootball.com/players/playerpage.htm?ilkid=HINCHHUB01
Butler University,1947,http://www.databasefootball.com/players/playerpage.htm?ilkid=KODBAJOE01
Butler University,1926,http://www.databasefootball.com/players/playerpage.htm?ilkid=REICHLOU01
Butler University,1926,http://www.databasefootball.com/players/playerpage.htm?ilkid=WOODSGER01
Butte JC,2004,http://www.databasefootball.com/players/playerpage.htm?ilkid=SIAVIJUN01
California State Polytechnic University,1986,http://www.databasefootball.com/players/playerpage.htm?ilkid=PEARSJC01 
California State Polytechnic University,1960,http://www.databasefootball.com/players/playerpage.htm?ilkid=VALDEVER01
California State University at Bakersfield,1960,http://www.databasefootball.com/players/playerpage.htm?ilkid=FIELDGEO01
"California State University, Chico",1929,http://www.databasefootball.com/players/playerpage.htm?ilkid=BUTTSEDD01
"California State University, Fresno",2004,http://www.databasefootball.com/players/playerpage.htm?ilkid=BERRIBER01
"California State University, Fresno",1960,http://www.databasefootball.com/players/playerpage.htm?ilkid=GARNEBOB02
"California State University, Fresno",2004,http://www.databasefootball.com/players/playerpage.htm?ilkid=STEWAJAS01
"California State University, Fullerton",1987,http://www.databasefootball.com/players/playerpage.htm?ilkid=WILLIMAR01
"California State University, Hayward",1987,http://www.databasefootball.com/players/playerpage.htm?ilkid=TERRYJOE01
"California State University, Long Beach",1987,http://www.databasefootball.com/players/playerpage.htm?ilkid=OCALLJOH01
Canisius College,1928,http://www.databasefootball.com/players/playerpage.htm?ilkid=MCCLAJOE01
Canisius College,1928,http://www.databasefootball.com/players/playerpage.htm?ilkid=SALEMSAM01
Carleton College,1924,http://www.databasefootball.com/players/playerpage.htm?ilkid=EBERTBEA01
Carlisle Indian,1922,http://www.databasefootball.com/players/playerpage.htm?ilkid=BUSCHELM01
Carlisle Indian,1922,http://www.databasefootball.com/players/playerpage.htm?ilkid=DOWNWCHI01
Carlisle Indian,1922,http://www.databasefootball.com/players/playerpage.htm?ilkid=FEATHEAG01
Carlisle Indian,1922,http://www.databasefootball.com/players/playerpage.htm?ilkid=HILLBOB01 
Carlisle Indian,1922,http://www.databasefootball.com/players/playerpage.htm?ilkid=JOHNSJOE01
Carlisle Indian,1922,http://www.databasefootball.com/players/playerpage.htm?ilkid=LASSANIC01
Carlisle Indian,1920,http://www.databasefootball.com/players/playerpage.htm?ilkid=LONESFRA01
Carlisle Indian,1923,http://www.databasefootball.com/players/playerpage.htm?ilkid=POWELSTA01
Carlisle Indian,1922,http://www.databasefootball.com/players/playerpage.htm?ilkid=SANOOSTI01
Carlisle Indian,1923,http://www.databasefootball.com/players/playerpage.htm?ilkid=WELMAWOO01
Carlisle Indian,1922,http://www.databasefootball.com/players/playerpage.htm?ilkid=WINNEBIL01
Carnegie Mellon University,1939,http://www.databasefootball.com/players/playerpage.htm?ilkid=CAMPBDON01
Carnegie Mellon University,1941,http://www.databasefootball.com/players/playerpage.htm?ilkid=DOBRUPET01
Carnegie Mellon University,1935,http://www.databasefootball.com/players/playerpage.htm?ilkid=DOLAWCLI01
Carnegie Mellon University,1927,http://www.databasefootball.com/players/playerpage.htm?ilkid=DONOHBIL01
Carnegie Mellon University,1939,http://www.databasefootball.com/players/playerpage.htm?ilkid=LEEJAC01  
Carnegie Mellon University,1925,http://www.databasefootball.com/players/playerpage.htm?ilkid=NEWMAOLI01
Carnegie Mellon University,1924,http://www.databasefootball.com/players/playerpage.htm?ilkid=ROBERJIM02
Carnegie Mellon University,1923,http://www.databasefootball.com/players/playerpage.htm?ilkid=SPRINHUG01
Carroll College,1929,http://www.databasefootball.com/players/playerpage.htm?ilkid=BIZERHER01
Carroll College,1922,http://www.databasefootball.com/players/playerpage.htm?ilkid=GEORGCAR01
Carroll College,1926,http://www.databasefootball.com/players/playerpage.htm?ilkid=HERTZFRA01
Carroll College,1924,http://www.databasefootball.com/players/playerpage.htm?ilkid=QUINNIVA01
Carson-Newman College,1987,http://www.databasefootball.com/players/playerpage.htm?ilkid=BURGECHA01
Carson-Newman College,2008,http://www.databasefootball.com/players/playerpage.htm?ilkid=ToribAnt01
Carson-Newman College,1925,http://www.databasefootball.com/players/playerpage.htm?ilkid=ZIFFDAV01 
Carthage College,1931,http://www.databasefootball.com/players/playerpage.htm?ilkid=WAGERJOH01
Case Western Reserve University,1926,http://www.databasefootball.com/players/playerpage.htm?ilkid=GRIBBBIL01
Case Western Reserve University,1923,http://www.databasefootball.com/players/playerpage.htm?ilkid=WEINBSAU01
Catawba College,1987,http://www.databasefootball.com/players/playerpage.htm?ilkid=QUICKGRE01
Catholic College,1936,http://www.databasefootball.com/players/playerpage.htm?ilkid=LAJOUBIL01
Centenary College of Louisiana,1930,http://www.databasefootball.com/players/playerpage.htm?ilkid=FLENNMAC01
Centenary College of Louisiana,1929,http://www.databasefootball.com/players/playerpage.htm?ilkid=JENNILOU01
Centenary College of Louisiana,1938,http://www.databasefootball.com/players/playerpage.htm?ilkid=MAYJAC01  
Central Missouri State University,2004,http://www.databasefootball.com/players/playerpage.htm?ilkid=GREENROD01
Central Missouri State University,1923,http://www.databasefootball.com/players/playerpage.htm?ilkid=WINBUERN01
Central State University,1987,http://www.databasefootball.com/players/playerpage.htm?ilkid=PARKEJER01
Centre College,1922,http://www.databasefootball.com/players/playerpage.htm?ilkid=GIBSODIC01
Centre College,1922,http://www.databasefootball.com/players/playerpage.htm?ilkid=KINGGUS01 
Centre College,1923,http://www.databasefootball.com/players/playerpage.htm?ilkid=MONTGSUL01
Centre College,1925,http://www.databasefootball.com/players/playerpage.htm?ilkid=MORANTOM01
Centre College,1926,http://www.databasefootball.com/players/playerpage.htm?ilkid=ROBBSTA01 
Cerritos JC,1962,http://www.databasefootball.com/players/playerpage.htm?ilkid=NICKLPET01
Cerritos JC,1960,http://www.databasefootball.com/players/playerpage.htm?ilkid=ROSSDAV01 
Chapman University,1987,http://www.databasefootball.com/players/playerpage.htm?ilkid=ORNSFRE01 
City College of San Francisco,1962,http://www.databasefootball.com/players/playerpage.htm?ilkid=DONAHOSC01
City College of San Francisco,2004,http://www.databasefootball.com/players/playerpage.htm?ilkid=WILSOGIB01
Clarkson University,1925,http://www.databasefootball.com/players/playerpage.htm?ilkid=BUCHEBIL01
Clemson University,1963,http://www.databasefootball.com/players/playerpage.htm?ilkid=CHUYDON01 
Clemson University,2003,http://www.databasefootball.com/players/playerpage.htm?ilkid=CIURCVIN01
Clemson University,2004,http://www.databasefootball.com/players/playerpage.htm?ilkid=HAMILDER01
Clemson University,1951,http://www.databasefootball.com/players/playerpage.htm?ilkid=HENDLDIC01
Clemson University,2008,http://www.databasefootball.com/players/playerpage.htm?ilkid=StuckCha01
Clemson University,2004,http://www.databasefootball.com/players/playerpage.htm?ilkid=WALKEGRE01
Clemson University,1960,http://www.databasefootball.com/players/playerpage.htm?ilkid=WHITEHAR01
Coast Guard Institute,1932,http://www.databasefootball.com/players/playerpage.htm?ilkid=MAYNALES01
Coffeyville CC,1987,http://www.databasefootball.com/players/playerpage.htm?ilkid=ALFORLYN01
Colgate University,1960,http://www.databasefootball.com/players/playerpage.htm?ilkid=JAMISAL01 
Colgate University,1921,http://www.databasefootball.com/players/playerpage.htm?ilkid=MARTIBOB01
Colgate University,1925,http://www.databasefootball.com/players/playerpage.htm?ilkid=REDINRUE01
Colgate University,1923,http://www.databasefootball.com/players/playerpage.htm?ilkid=WELSHJIM01
College of Marin,1987,http://www.databasefootball.com/players/playerpage.htm?ilkid=WILLIMAR01
College of San Mateo,2004,http://www.databasefootball.com/players/playerpage.htm?ilkid=BOSCHRYA01
College of the Holy Cross,1925,http://www.databasefootball.com/players/playerpage.htm?ilkid=CARTICHA01
College of the Holy Cross,1926,http://www.databasefootball.com/players/playerpage.htm?ilkid=COLEMNED01
College of the Holy Cross,1930,http://www.databasefootball.com/players/playerpage.htm?ilkid=FINNBER01 
College of the Holy Cross,1987,http://www.databasefootball.com/players/playerpage.htm?ilkid=FLAHEHAR01
College of the Holy Cross,1960,http://www.databasefootball.com/players/playerpage.htm?ilkid=GREENTOM02
College of the Holy Cross,1946,http://www.databasefootball.com/players/playerpage.htm?ilkid=KOSLOSTA01
College of the Holy Cross,1947,http://www.databasefootball.com/players/playerpage.htm?ilkid=LANDRJIM01
College of the Holy Cross,1926,http://www.databasefootball.com/players/playerpage.htm?ilkid=RAYMIK01  
College of the Holy Cross,1926,http://www.databasefootball.com/players/playerpage.htm?ilkid=SMITHPET01
College of the Holy Cross,1926,http://www.databasefootball.com/players/playerpage.htm?ilkid=WALLIJIM01
Colorado School of Mines,1928,http://www.databasefootball.com/players/playerpage.htm?ilkid=COLAHJOH01
Colorado State University,1944,http://www.databasefootball.com/players/playerpage.htm?ilkid=CLAYROY01 
Colorado State University,2008,http://www.databasefootball.com/players/playerpage.htm?ilkid=HanieCal01
Colorado State University,1936,http://www.databasefootball.com/players/playerpage.htm?ilkid=HARTMJIM01
Columbia University,1930,http://www.databasefootball.com/players/playerpage.htm?ilkid=BLEEKMAL01
Columbia University,1926,http://www.databasefootball.com/players/playerpage.htm?ilkid=BOYLEJAC01
Columbia University,1921,http://www.databasefootball.com/players/playerpage.htm?ilkid=GARNJBIL01
Columbia University,1929,http://www.databasefootball.com/players/playerpage.htm?ilkid=JOHNSLEO01
Columbia University,1921,http://www.databasefootball.com/players/playerpage.htm?ilkid=ROBBHAR01 
Columbia University,1928,http://www.databasefootball.com/players/playerpage.htm?ilkid=SALEMSAM01
Compton JC,1955,http://www.databasefootball.com/players/playerpage.htm?ilkid=SMITHERN02
Compton JC,1960,http://www.databasefootball.com/players/playerpage.htm?ilkid=SMITHJIM03
Compton JC,1947,http://www.databasefootball.com/players/playerpage.htm?ilkid=WALLABEV01
Concordia University,1987,http://www.databasefootball.com/players/playerpage.htm?ilkid=BLACKTOD02
Concordia University,1987,http://www.databasefootball.com/players/playerpage.htm?ilkid=WESTECLE01
Cornell College,1926,http://www.databasefootball.com/players/playerpage.htm?ilkid=TRUCKKEN01
Cornell College,1929,http://www.databasefootball.com/players/playerpage.htm?ilkid=WILSOLEE01
Cornell University,1926,http://www.databasefootball.com/players/playerpage.htm?ilkid=KEARNFRA01
Cowley County CC,1943,http://www.databasefootball.com/players/playerpage.htm?ilkid=LAYDEBOB01
Creighton University,1938,http://www.databasefootball.com/players/playerpage.htm?ilkid=BORAKTON01
Creighton University,1926,http://www.databasefootball.com/players/playerpage.htm?ilkid=FITZGPAU01
Dartmouth College,2004,http://www.databasefootball.com/players/playerpage.htm?ilkid=CRAMECAS01
Dartmouth College,1947,http://www.databasefootball.com/players/playerpage.htm?ilkid=LANDRJIM01
Dartmouth College,1926,http://www.databasefootball.com/players/playerpage.htm?ilkid=SWENSMER01
Davidson College,1935,http://www.databasefootball.com/players/playerpage.htm?ilkid=MACKOJOH01
Dean JC,2001,http://www.databasefootball.com/players/playerpage.htm?ilkid=WRIGHFEA01
Delaware State University,1987,http://www.databasefootball.com/players/playerpage.htm?ilkid=NICHOFRA01
Delta State University,2004,http://www.databasefootball.com/players/playerpage.htm?ilkid=MADDOANT01
Denison University,1926,http://www.databasefootball.com/players/playerpage.htm?ilkid=BECKEJOH01
Denison University,1931,http://www.databasefootball.com/players/playerpage.htm?ilkid=GREGOMIK01
Denison University,1921,http://www.databasefootball.com/players/playerpage.htm?ilkid=MCMAHTOM01
Denison University,1921,http://www.databasefootball.com/players/playerpage.htm?ilkid=THOMPDAV01
Depaul University,1920,http://www.databasefootball.com/players/playerpage.htm?ilkid=OCONNRED01
Depaul University,1921,http://www.databasefootball.com/players/playerpage.htm?ilkid=SCANLJOH01
Des Moines University,1926,http://www.databasefootball.com/players/playerpage.htm?ilkid=SCARPBIL01
Dickinson College,1926,http://www.databasefootball.com/players/playerpage.htm?ilkid=BOOKSBOB01
Dickinson College,1920,http://www.databasefootball.com/players/playerpage.htm?ilkid=DUNNPAT01 
Dixie JC,2002,http://www.databasefootball.com/players/playerpage.htm?ilkid=PALEPANT01
Dixie JC,1992,http://www.databasefootball.com/players/playerpage.htm?ilkid=PUPUNAL01 
Drake University,1921,http://www.databasefootball.com/players/playerpage.htm?ilkid=BRINDWAL01
Drake University,1924,http://www.databasefootball.com/players/playerpage.htm?ilkid=KRUEGJIM01
Duke University,2008,http://www.databasefootball.com/players/playerpage.htm?ilkid=BailePat01
Duke University,2004,http://www.databasefootball.com/players/playerpage.htm?ilkid=FOWLERYA01
Duke University,1987,http://www.databasefootball.com/players/playerpage.htm?ilkid=MILLITED01
Duke University,2004,http://www.databasefootball.com/players/playerpage.htm?ilkid=WATSOBEN01
Duquesne University,1933,http://www.databasefootball.com/players/playerpage.htm?ilkid=DECARNIC01
Duquesne University,1939,http://www.databasefootball.com/players/playerpage.htm?ilkid=GRABITED01
Duquesne University,1946,http://www.databasefootball.com/players/playerpage.htm?ilkid=KIELBMAX01
Duquesne University,1936,http://www.databasefootball.com/players/playerpage.htm?ilkid=MCDONED01 
Duquesne University,1956,http://www.databasefootball.com/players/playerpage.htm?ilkid=ONEILBOB01
Duquesne University,1945,http://www.databasefootball.com/players/playerpage.htm?ilkid=ODELLMEL01
Duquesne University,1941,http://www.databasefootball.com/players/playerpage.htm?ilkid=ZOPPEFRA01
East Carolina University,2004,http://www.databasefootball.com/players/playerpage.htm?ilkid=COPPETER01
East Carolina University,2004,http://www.databasefootball.com/players/playerpage.htm?ilkid=DUCKEDAM01
East Carolina University,2004,http://www.databasefootball.com/players/playerpage.htm?ilkid=RIMPFBRI01
East Los Angeles JC,1960,http://www.databasefootball.com/players/playerpage.htm?ilkid=FINNEGAR01
East Los Angeles JC,1961,http://www.databasefootball.com/players/playerpage.htm?ilkid=FLEMIGEO01
Eastern Arizona JC,1979,http://www.databasefootball.com/players/playerpage.htm?ilkid=FARMEROG01
Eastern Illinois University,2004,http://www.databasefootball.com/players/playerpage.htm?ilkid=ROMOTON01 
Eastern Kentucky University,2008,http://www.databasefootball.com/players/playerpage.htm?ilkid=MoldeAnt01
Eastern Michigan University,1960,http://www.databasefootball.com/players/playerpage.htm?ilkid=DAYAL01   
Eastern Michigan University,1976,http://www.databasefootball.com/players/playerpage.htm?ilkid=FERNARON01
Eastern Michigan University,1987,http://www.databasefootball.com/players/playerpage.htm?ilkid=PETERBRE01
El Camino JC,1987,http://www.databasefootball.com/players/playerpage.htm?ilkid=DARRICHR01
El Camino JC,1987,http://www.databasefootball.com/players/playerpage.htm?ilkid=KNIGHMAR01
Elon University,1987,http://www.databasefootball.com/players/playerpage.htm?ilkid=SETTLTON01
Emporia State University,1924,http://www.databasefootball.com/players/playerpage.htm?ilkid=WIEDIRAL01
Evangel University,2002,http://www.databasefootball.com/players/playerpage.htm?ilkid=SKAGGJUS01
Florida Agricultural and Mechanical University,1966,http://www.databasefootball.com/players/playerpage.htm?ilkid=HOLMEJOH01
Florida Agricultural and Mechanical University,1968,http://www.databasefootball.com/players/playerpage.htm?ilkid=JOHNSPRE02
Florida Agricultural and Mechanical University,1948,http://www.databasefootball.com/players/playerpage.htm?ilkid=MIKEBOB01 
Florida Agricultural and Mechanical University,1960,http://www.databasefootball.com/players/playerpage.htm?ilkid=MORRIRIL01
Florida Agricultural and Mechanical University,1967,http://www.databasefootball.com/players/playerpage.htm?ilkid=SMITHDON01
Florida Agricultural and Mechanical University,1962,http://www.databasefootball.com/players/playerpage.htm?ilkid=WHITEGEN03
Florida State University,2004,http://www.databasefootball.com/players/playerpage.htm?ilkid=BOULWMIC01
Florida State University,2004,http://www.databasefootball.com/players/playerpage.htm?ilkid=BROWNRUF02
Florida State University,2004,http://www.databasefootball.com/players/playerpage.htm?ilkid=DARLIDEV01
Florida State University,1965,http://www.databasefootball.com/players/playerpage.htm?ilkid=DAWSOBIL01
Florida State University,2004,http://www.databasefootball.com/players/playerpage.htm?ilkid=DOCKEDAR01
Florida State University,2004,http://www.databasefootball.com/players/playerpage.htm?ilkid=JONESGRE03
Florida State University,1987,http://www.databasefootball.com/players/playerpage.htm?ilkid=MACKKIM01 
Florida State University,2004,http://www.databasefootball.com/players/playerpage.htm?ilkid=POPEKEN02 
Florida State University,2006,http://www.databasefootball.com/players/playerpage.htm?ilkid=POWELERI01
Florida State University,2004,http://www.databasefootball.com/players/playerpage.htm?ilkid=SAMPK01   
Fordham University,1925,http://www.databasefootball.com/players/playerpage.htm?ilkid=BRANEJOE01
Fordham University,1926,http://www.databasefootball.com/players/playerpage.htm?ilkid=BRENNPAU01
Fordham University,1921,http://www.databasefootball.com/players/playerpage.htm?ilkid=DUFFTJIM01
Fordham University,1929,http://www.databasefootball.com/players/playerpage.htm?ilkid=FEASTBIL01
Fordham University,1923,http://www.databasefootball.com/players/playerpage.htm?ilkid=GREGOMC01 
Fordham University,1921,http://www.databasefootball.com/players/playerpage.htm?ilkid=KANEGEO01 
Fordham University,1921,http://www.databasefootball.com/players/playerpage.htm?ilkid=NOONAJER01
Fordham University,1924,http://www.databasefootball.com/players/playerpage.htm?ilkid=RYANBIL01 
Fordham University,1987,http://www.databasefootball.com/players/playerpage.htm?ilkid=SACCOFRA01
Fordham University,1932,http://www.databasefootball.com/players/playerpage.htm?ilkid=SIANOTON01
Fordham University,1926,http://www.databasefootball.com/players/playerpage.htm?ilkid=STEVEART01
Fordham University,1946,http://www.databasefootball.com/players/playerpage.htm?ilkid=TEPOGEO01 
Fordham University,1946,http://www.databasefootball.com/players/playerpage.htm?ilkid=YACKAJOE01
Franklin & Marshall College,1924,http://www.databasefootball.com/players/playerpage.htm?ilkid=JAMIEBOB01
Franklin & Marshall College,1939,http://www.databasefootball.com/players/playerpage.htm?ilkid=UHRINSTE01
Franklin College,1926,http://www.databasefootball.com/players/playerpage.htm?ilkid=ROHRAERN01
Fresno City College,1989,http://www.databasefootball.com/players/playerpage.htm?ilkid=STEWAAND01
Frostburg State University,1987,http://www.databasefootball.com/players/playerpage.htm?ilkid=MCINESEA01
Frostburg State University,1987,http://www.databasefootball.com/players/playerpage.htm?ilkid=WICHAMUR01
Fullerton College,1986,http://www.databasefootball.com/players/playerpage.htm?ilkid=PEARSJC01 
Furman University,1987,http://www.databasefootball.com/players/playerpage.htm?ilkid=NORRIJER01
Furman University,1978,http://www.databasefootball.com/players/playerpage.htm?ilkid=SOUTHTOM01
Garden City Community College,2004,http://www.databasefootball.com/players/playerpage.htm?ilkid=POPEDER01 
Garden Grove CC*,2004,http://www.databasefootball.com/players/playerpage.htm?ilkid=MILLIHAN01
Geneva College,1930,http://www.databasefootball.com/players/playerpage.htm?ilkid=FLENNMAC01
Geneva College,1921,http://www.databasefootball.com/players/playerpage.htm?ilkid=HICKSMAX01
George Washington University,1937,http://www.databasefootball.com/players/playerpage.htm?ilkid=HANKERAY01
George Washington University,1925,http://www.databasefootball.com/players/playerpage.htm?ilkid=HUGHEDEN01
George Washington University,1926,http://www.databasefootball.com/players/playerpage.htm?ilkid=JAWISHEI01
George Washington University,1938,http://www.databasefootball.com/players/playerpage.htm?ilkid=PRATHDAL01
George Washington University,1947,http://www.databasefootball.com/players/playerpage.htm?ilkid=TEVISLEE01
Georgetown University,1921,http://www.databasefootball.com/players/playerpage.htm?ilkid=ANDERALE01
Georgetown University,1926,http://www.databasefootball.com/players/playerpage.htm?ilkid=BUSCHNIC01
Georgetown University,1930,http://www.databasefootball.com/players/playerpage.htm?ilkid=CAMERSAM01
Georgetown University,1923,http://www.databasefootball.com/players/playerpage.htm?ilkid=COMSTRUD01
Georgetown University,1920,http://www.databasefootball.com/players/playerpage.htm?ilkid=GILROJOH01
Georgetown University,1926,http://www.databasefootball.com/players/playerpage.htm?ilkid=GOLSEGEN01
Georgetown University,1926,http://www.databasefootball.com/players/playerpage.htm?ilkid=GOLSETOM01
Georgetown University,1925,http://www.databasefootball.com/players/playerpage.htm?ilkid=HAMMIJIM01
Georgetown University,1945,http://www.databasefootball.com/players/playerpage.htm?ilkid=ITZELJAC01
